GO.ID,Term,Annotated,Significant,Expected,classic
GO:0014070,response to organic cyclic compound,40,2,0.73,0.97783
GO:0006796,phosphate-containing compound metabolic ...,105,8,1.91,0.97842
GO:0048518,positive regulation of biological proces...,279,27,5.09,0.97845
GO:0010605,negative regulation of macromolecule met...,115,9,2.1,0.97870
GO:0031324,negative regulation of cellular metaboli...,75,5,1.37,0.97972
GO:0001932,regulation of protein phosphorylation,27,1,0.49,0.97986
GO:0002831,regulation of response to biotic stimulu...,27,1,0.49,0.97986
GO:0016311,dephosphorylation,27,1,0.49,0.97986
GO:0032103,positive regulation of response to exter...,27,1,0.49,0.97986
GO:0032386,regulation of intracellular transport,27,1,0.49,0.97986
GO:0016043,cellular component organization,384,39,7,0.97993
GO:0044419,biological process involved in interspec...,53,3,0.97,0.98007
GO:0009892,negative regulation of metabolic process,116,9,2.11,0.98033
GO:0048193,Golgi vesicle transport,41,2,0.75,0.98040
GO:0061061,muscle structure development,41,2,0.75,0.98040
GO:0070727,cellular macromolecule localization,86,6,1.57,0.98064
GO:0044087,regulation of cellular component biogene...,65,4,1.18,0.98138
GO:0044093,positive regulation of molecular functio...,76,5,1.39,0.98158
GO:0030154,cell differentiation,247,23,4.5,0.98207
GO:0008104,protein localization,156,13,2.84,0.98253
GO:0048523,negative regulation of cellular process,184,16,3.35,0.98253
GO:0000086,G2/M transition of mitotic cell cycle,28,1,0.51,0.98258
GO:0044839,cell cycle G2/M phase transition,28,1,0.51,0.98258
GO:0045786,negative regulation of cell cycle,28,1,0.51,0.98258
GO:0051223,regulation of protein transport,28,1,0.51,0.98258
GO:0070201,regulation of establishment of protein l...,28,1,0.51,0.98258
GO:0090087,regulation of peptide transport,28,1,0.51,0.98258
GO:0006793,phosphorus metabolic process,108,8,1.97,0.98319
GO:0007399,nervous system development,166,14,3.03,0.98324
GO:0010629,negative regulation of gene expression,78,5,1.42,0.98484
GO:0042325,regulation of phosphorylation,29,1,0.53,0.98493
GO:0006915,apoptotic process,89,6,1.62,0.98531
GO:0048869,cellular developmental process,251,23,4.58,0.98580
GO:0051726,regulation of cell cycle,68,4,1.24,0.98637
GO:0051179,localization,323,31,5.89,0.98662
GO:0012501,programmed cell death,90,6,1.64,0.98662
GO:0031347,regulation of defense response,30,1,0.55,0.98696
GO:0044057,regulation of system process,30,1,0.55,0.98696
GO:0071407,cellular response to organic cyclic comp...,30,1,0.55,0.98696
GO:0008219,cell death,91,6,1.66,0.98781
GO:0009894,regulation of catabolic process,45,2,0.82,0.98809
GO:0006351,transcription, DNA-templated,190,16,3.46,0.98834
GO:0032774,RNA biosynthetic process,190,16,3.46,0.98834
GO:0097659,nucleic acid-templated transcription,190,16,3.46,0.98834
GO:0007266,Rho protein signal transduction,58,3,1.06,0.98866
GO:0035023,regulation of Rho protein signal transdu...,58,3,1.06,0.98866
GO:0046578,regulation of Ras protein signal transdu...,58,3,1.06,0.98866
GO:0044265,cellular macromolecule catabolic process,31,1,0.57,0.98872
GO:0070647,protein modification by small protein co...,31,1,0.57,0.98872
GO:0019438,aromatic compound biosynthetic process,219,19,3.99,0.98918
GO:0009891,positive regulation of biosynthetic proc...,103,7,1.88,0.98935
GO:0010557,positive regulation of macromolecule bio...,103,7,1.88,0.98935
GO:0031328,positive regulation of cellular biosynth...,103,7,1.88,0.98935
GO:0071840,cellular component organization or bioge...,398,39,7.25,0.98978
GO:0051056,regulation of small GTPase mediated sign...,59,3,1.08,0.98988
GO:0032269,negative regulation of cellular protein ...,32,1,0.58,0.99024
GO:0043254,regulation of protein-containing complex...,32,1,0.58,0.99024
GO:0080090,regulation of primary metabolic process,230,20,4.19,0.99036
GO:0021700,developmental maturation,47,2,0.86,0.99074
GO:0031023,microtubule organizing center organizati...,47,2,0.86,0.99074
GO:0007264,small GTPase mediated signal transductio...,83,5,1.51,0.99077
GO:0033554,cellular response to stress,84,5,1.53,0.99165
GO:0051173,positive regulation of nitrogen compound...,127,9,2.31,0.99207
GO:0051171,regulation of nitrogen compound metaboli...,224,19,4.08,0.99221
GO:0015031,protein transport,117,8,2.13,0.99227
GO:0015833,peptide transport,117,8,2.13,0.99227
GO:0042886,amide transport,117,8,2.13,0.99227
GO:0007166,cell surface receptor signaling pathway,128,9,2.33,0.99272
GO:0071705,nitrogen compound transport,118,8,2.15,0.99293
GO:0006950,response to stress,149,11,2.72,0.99319
GO:0033036,macromolecule localization,169,13,3.08,0.99332
GO:0044271,cellular nitrogen compound biosynthetic ...,227,19,4.14,0.99363
GO:0019220,regulation of phosphate metabolic proces...,50,2,0.91,0.99367
GO:0051174,regulation of phosphorus metabolic proce...,50,2,0.91,0.99367
GO:0006260,DNA replication,35,1,0.64,0.99368
GO:1901135,carbohydrate derivative metabolic proces...,35,1,0.64,0.99368
GO:0048583,regulation of response to stimulus,200,16,3.65,0.99423
GO:0051247,positive regulation of protein metabolic...,51,2,0.93,0.99443
GO:1901362,organic cyclic compound biosynthetic pro...,229,19,4.17,0.99444
GO:0023052,signaling,330,30,6.02,0.99446
GO:0031329,regulation of cellular catabolic process,36,1,0.66,0.99453
GO:0010646,regulation of cell communication,152,11,2.77,0.99466
GO:0023051,regulation of signaling,152,11,2.77,0.99466
GO:0031323,regulation of cellular metabolic process,249,21,4.54,0.99489
GO:0034654,nucleobase-containing compound biosynthe...,202,16,3.68,0.99501
GO:0043009,chordate embryonic development,37,1,0.67,0.99527
GO:0044070,regulation of anion transport,37,1,0.67,0.99527
GO:0007154,cell communication,334,30,6.09,0.99562
GO:0048856,anatomical structure development,397,37,7.24,0.99570
GO:0045184,establishment of protein localization,124,8,2.26,0.99588
GO:0006508,proteolysis,38,1,0.69,0.99591
GO:0051129,negative regulation of cellular componen...,38,1,0.69,0.99591
GO:0009966,regulation of signal transduction,145,10,2.64,0.99591
GO:0006464,cellular protein modification process,166,12,3.03,0.99613
GO:0036211,protein modification process,166,12,3.03,0.99613
GO:0018130,heterocycle biosynthetic process,216,17,3.94,0.99637
GO:0007265,Ras protein signal transduction,68,3,1.24,0.99645
GO:0031401,positive regulation of protein modificat...,39,1,0.71,0.99646
GO:0010468,regulation of gene expression,229,18,4.17,0.99715
GO:0044267,cellular protein metabolic process,200,15,3.65,0.99721
GO:0010604,positive regulation of macromolecule met...,139,9,2.53,0.99723
GO:0031325,positive regulation of cellular metaboli...,139,9,2.53,0.99723
GO:0010562,positive regulation of phosphorus metabo...,41,1,0.75,0.99735
GO:0045937,positive regulation of phosphate metabol...,41,1,0.75,0.99735
GO:0051248,negative regulation of protein metabolic...,41,1,0.75,0.99735
GO:0032502,developmental process,407,37,7.42,0.99754
GO:0009056,catabolic process,96,5,1.75,0.99759
GO:0048519,negative regulation of biological proces...,212,16,3.86,0.99763
GO:0033365,protein localization to organelle,42,1,0.77,0.99771
GO:0009893,positive regulation of metabolic process,152,10,2.77,0.99778
GO:0006810,transport,272,22,4.96,0.99796
GO:0006811,ion transport,174,12,3.17,0.99800
GO:0031399,regulation of protein modification proce...,59,2,1.08,0.99801
GO:0070925,organelle assembly,100,5,1.82,0.99843
GO:0007275,multicellular organism development,351,30,6.4,0.99845
GO:0019538,protein metabolic process,208,15,3.79,0.99851
GO:0043412,macromolecule modification,188,13,3.43,0.99854
GO:0051234,establishment of localization,280,22,5.1,0.99884
GO:1902531,regulation of intracellular signal trans...,103,5,1.88,0.99886
GO:0032270,positive regulation of cellular protein ...,47,1,0.86,0.99889
GO:0022607,cellular component assembly,212,15,3.86,0.99892
GO:0044248,cellular catabolic process,78,3,1.42,0.99893
GO:0009059,macromolecule biosynthetic process,252,19,4.59,0.99893
GO:0035556,intracellular signal transduction,182,12,3.32,0.99899
GO:1901564,organonitrogen compound metabolic proces...,243,18,4.43,0.99900
GO:0032268,regulation of cellular protein metabolic...,92,4,1.68,0.99903
GO:0050896,response to stimulus,442,39,8.06,0.99908
GO:0048731,system development,274,21,4.99,0.99911
GO:0044249,cellular biosynthetic process,284,22,5.18,0.99913
GO:0034645,cellular macromolecule biosynthetic proc...,246,18,4.48,0.99921
GO:0071702,organic substance transport,142,8,2.59,0.99925
GO:0006725,cellular aromatic compound metabolic pro...,277,21,5.05,0.99929
GO:0090304,nucleic acid metabolic process,249,18,4.54,0.99937
GO:0034641,cellular nitrogen compound metabolic pro...,289,22,5.27,0.99940
GO:1901576,organic substance biosynthetic process,299,23,5.45,0.99941
GO:0009058,biosynthetic process,301,23,5.49,0.99949
GO:0006820,anion transport,146,8,2.66,0.99950
GO:0016070,RNA metabolic process,233,16,4.25,0.99955
GO:0060255,regulation of macromolecule metabolic pr...,265,19,4.83,0.99961
GO:0032501,multicellular organismal process,391,32,7.13,0.99961
GO:0044085,cellular component biogenesis,226,15,4.12,0.99966
GO:0044260,cellular macromolecule metabolic process,337,26,6.14,0.99969
GO:0006139,nucleobase-containing compound metabolic...,258,18,4.7,0.99969
GO:0051246,regulation of protein metabolic process,103,4,1.88,0.99973
GO:0019222,regulation of metabolic process,290,21,5.29,0.99973
GO:1901360,organic cyclic compound metabolic proces...,291,21,5.3,0.99975
GO:0050794,regulation of cellular process,540,47,9.84,0.99980
GO:0046483,heterocycle metabolic process,274,19,4.99,0.99981
GO:0007165,signal transduction,276,19,5.03,0.99984
GO:0051716,cellular response to stimulus,387,30,7.05,0.99986
GO:0010467,gene expression,280,18,5.1,0.99995
GO:0006807,nitrogen compound metabolic process,396,29,7.22,0.99996
GO:0065007,biological regulation,611,51,11.14,0.99998
GO:0044238,primary metabolic process,426,31,7.77,0.99998
GO:0044237,cellular metabolic process,458,34,8.35,0.99999
GO:0043170,macromolecule metabolic process,381,26,6.94,0.99999
GO:0050789,regulation of biological process,592,47,10.79,0.99999
GO:0071704,organic substance metabolic process,453,32,8.26,1.00000
GO:0008152,metabolic process,483,34,8.8,1.00000
GO:0009987,cellular process,828,59,15.09,1.00000
GO:0008150,biological_process,898,60,16.37,1.00000
GO:0000022,mitotic spindle elongation,4,0,0.07,1.00000
GO:0000038,very long-chain fatty acid metabolic pro...,1,0,0.02,1.00000
GO:0000041,transition metal ion transport,1,0,0.02,1.00000
GO:0000045,autophagosome assembly,1,0,0.02,1.00000
GO:0000050,urea cycle,2,0,0.04,1.00000
GO:0000052,citrulline metabolic process,7,0,0.13,1.00000
GO:0000076,DNA replication checkpoint,1,0,0.02,1.00000
GO:0000077,DNA damage checkpoint,16,0,0.29,1.00000
GO:0000083,regulation of transcription involved in ...,1,0,0.02,1.00000
GO:0000132,establishment of mitotic spindle orienta...,2,0,0.04,1.00000
GO:0000154,rRNA modification,3,0,0.05,1.00000
GO:0000183,rDNA heterochromatin assembly,6,0,0.11,1.00000
GO:0000184,nuclear-transcribed mRNA catabolic proce...,2,0,0.04,1.00000
GO:0000186,activation of MAPKK activity,2,0,0.04,1.00000
GO:0000187,activation of MAPK activity,6,0,0.11,1.00000
GO:0000209,protein polyubiquitination,5,0,0.09,1.00000
GO:0000245,spliceosomal complex assembly,1,0,0.02,1.00000
GO:0000255,allantoin metabolic process,2,0,0.04,1.00000
GO:0000266,mitochondrial fission,2,0,0.04,1.00000
GO:0000288,nuclear-transcribed mRNA catabolic proce...,3,0,0.05,1.00000
GO:0000289,nuclear-transcribed mRNA poly(A) tail sh...,3,0,0.05,1.00000
GO:0000301,retrograde transport, vesicle recycling ...,2,0,0.04,1.00000
GO:0000394,RNA splicing, via endonucleolytic cleava...,1,0,0.02,1.00000
GO:0000422,autophagy of mitochondrion,2,0,0.04,1.00000
GO:0000451,rRNA 2'-O-methylation,2,0,0.04,1.00000
GO:0000453,enzyme-directed rRNA 2'-O-methylation,2,0,0.04,1.00000
GO:0000462,maturation of SSU-rRNA from tricistronic...,1,0,0.02,1.00000
GO:0000578,embryonic axis specification,12,0,0.22,1.00000
GO:0000706,meiotic DNA double-strand break processi...,1,0,0.02,1.00000
GO:0000712,resolution of meiotic recombination inte...,1,0,0.02,1.00000
GO:0000724,double-strand break repair via homologou...,11,0,0.2,1.00000
GO:0000725,recombinational repair,11,0,0.2,1.00000
GO:0000727,double-strand break repair via break-ind...,1,0,0.02,1.00000
GO:0000729,DNA double-strand break processing,4,0,0.07,1.00000
GO:0000732,strand displacement,3,0,0.05,1.00000
GO:0000912,assembly of actomyosin apparatus involve...,4,0,0.07,1.00000
GO:0000915,actomyosin contractile ring assembly,4,0,0.07,1.00000
GO:0000956,nuclear-transcribed mRNA catabolic proce...,8,0,0.15,1.00000
GO:0000959,mitochondrial RNA metabolic process,1,0,0.02,1.00000
GO:0000963,mitochondrial RNA processing,1,0,0.02,1.00000
GO:0001101,response to acid chemical,1,0,0.02,1.00000
GO:0001325,formation of extrachromosomal circular D...,1,0,0.02,1.00000
GO:0001501,skeletal system development,7,0,0.13,1.00000
GO:0001508,action potential,2,0,0.04,1.00000
GO:0001510,RNA methylation,3,0,0.05,1.00000
GO:0001514,selenocysteine incorporation,4,0,0.07,1.00000
GO:0001516,prostaglandin biosynthetic process,1,0,0.02,1.00000
GO:0001541,ovarian follicle development,3,0,0.05,1.00000
GO:0001553,luteinization,2,0,0.04,1.00000
GO:0001556,oocyte maturation,2,0,0.04,1.00000
GO:0001558,regulation of cell growth,3,0,0.05,1.00000
GO:0001562,response to protozoan,1,0,0.02,1.00000
GO:0001656,metanephros development,3,0,0.05,1.00000
GO:0001666,response to hypoxia,17,0,0.31,1.00000
GO:0001672,regulation of chromatin assembly or disa...,1,0,0.02,1.00000
GO:0001678,cellular glucose homeostasis,7,0,0.13,1.00000
GO:0001704,formation of primary germ layer,10,0,0.18,1.00000
GO:0001707,mesoderm formation,10,0,0.18,1.00000
GO:0001736,establishment of planar polarity,7,0,0.13,1.00000
GO:0001738,morphogenesis of a polarized epithelium,7,0,0.13,1.00000
GO:0001745,compound eye morphogenesis,4,0,0.07,1.00000
GO:0001751,compound eye photoreceptor cell differen...,4,0,0.07,1.00000
GO:0001754,eye photoreceptor cell differentiation,9,0,0.16,1.00000
GO:0001756,somitogenesis,10,0,0.18,1.00000
GO:0001776,leukocyte homeostasis,2,0,0.04,1.00000
GO:0001779,natural killer cell differentiation,2,0,0.04,1.00000
GO:0001787,natural killer cell proliferation,2,0,0.04,1.00000
GO:0001816,cytokine production,6,0,0.11,1.00000
GO:0001817,regulation of cytokine production,6,0,0.11,1.00000
GO:0001818,negative regulation of cytokine producti...,2,0,0.04,1.00000
GO:0001819,positive regulation of cytokine producti...,4,0,0.07,1.00000
GO:0001838,embryonic epithelial tube formation,12,0,0.22,1.00000
GO:0001839,neural plate morphogenesis,2,0,0.04,1.00000
GO:0001840,neural plate development,2,0,0.04,1.00000
GO:0001841,neural tube formation,12,0,0.22,1.00000
GO:0001843,neural tube closure,10,0,0.18,1.00000
GO:0001845,phagolysosome assembly,1,0,0.02,1.00000
GO:0001890,placenta development,1,0,0.02,1.00000
GO:0001892,embryonic placenta development,1,0,0.02,1.00000
GO:0001894,tissue homeostasis,5,0,0.09,1.00000
GO:0001895,retina homeostasis,3,0,0.05,1.00000
GO:0001906,cell killing,8,0,0.15,1.00000
GO:0001909,leukocyte mediated cytotoxicity,8,0,0.15,1.00000
GO:0001910,regulation of leukocyte mediated cytotox...,7,0,0.13,1.00000
GO:0001912,positive regulation of leukocyte mediate...,7,0,0.13,1.00000
GO:0001934,positive regulation of protein phosphory...,21,0,0.38,1.00000
GO:0001941,postsynaptic membrane organization,2,0,0.04,1.00000
GO:0001954,positive regulation of cell-matrix adhes...,1,0,0.02,1.00000
GO:0001958,endochondral ossification,1,0,0.02,1.00000
GO:0001964,startle response,2,0,0.04,1.00000
GO:0001974,blood vessel remodeling,1,0,0.02,1.00000
GO:0002028,regulation of sodium ion transport,1,0,0.02,1.00000
GO:0002040,sprouting angiogenesis,1,0,0.02,1.00000
GO:0002062,chondrocyte differentiation,2,0,0.04,1.00000
GO:0002065,columnar/cuboidal epithelial cell differ...,4,0,0.07,1.00000
GO:0002066,columnar/cuboidal epithelial cell develo...,4,0,0.07,1.00000
GO:0002067,glandular epithelial cell differentiatio...,4,0,0.07,1.00000
GO:0002068,glandular epithelial cell development,4,0,0.07,1.00000
GO:0002118,aggressive behavior,2,0,0.04,1.00000
GO:0002121,inter-male aggressive behavior,2,0,0.04,1.00000
GO:0002181,cytoplasmic translation,2,0,0.04,1.00000
GO:0002221,pattern recognition receptor signaling p...,2,0,0.04,1.00000
GO:0002224,toll-like receptor signaling pathway,1,0,0.02,1.00000
GO:0002228,natural killer cell mediated immunity,8,0,0.15,1.00000
GO:0002230,positive regulation of defense response ...,7,0,0.13,1.00000
GO:0002244,hematopoietic progenitor cell differenti...,6,0,0.11,1.00000
GO:0002260,lymphocyte homeostasis,2,0,0.04,1.00000
GO:0002262,myeloid cell homeostasis,9,0,0.16,1.00000
GO:0002285,lymphocyte activation involved in immune...,8,0,0.15,1.00000
GO:0002286,T cell activation involved in immune res...,1,0,0.02,1.00000
GO:0002312,B cell activation involved in immune res...,2,0,0.04,1.00000
GO:0002313,mature B cell differentiation involved i...,2,0,0.04,1.00000
GO:0002317,plasma cell differentiation,2,0,0.04,1.00000
GO:0002323,natural killer cell activation involved ...,5,0,0.09,1.00000
GO:0002327,immature B cell differentiation,3,0,0.05,1.00000
GO:0002329,pre-B cell differentiation,3,0,0.05,1.00000
GO:0002331,pre-B cell allelic exclusion,3,0,0.05,1.00000
GO:0002335,mature B cell differentiation,2,0,0.04,1.00000
GO:0002377,immunoglobulin production,11,0,0.2,1.00000
GO:0002440,production of molecular mediator of immu...,11,0,0.2,1.00000
GO:0002449,lymphocyte mediated immunity,8,0,0.15,1.00000
