BPGOterm	statistic	p.value	parameter	method	p.adj	shortFreq	shortPerc	longFreq	longPerc
I.kappaB.phosphorylation	7.73764352423069	0.00540813305795839	1	Pearson's Chi-squared test with Yates' continuity correction	0.0230711046163279	40	0.0169084576104968	80	0.0292887948393144
imaginal.disc.derived.leg.joint.morphogenesis	9.05316433278004	0.00262240560088031	1	Pearson's Chi-squared test with Yates' continuity correction	0.0131942995526645	130	0.0549524872341145	100	0.0366109935491429
imaginal.disc.derived.male.genitalia.development	16.3823749416126	5.17643403501474e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000578618068415564	16	0.00676338304419871	0	0
imaginal.disc.derived.male.genitalia.morphogenesis	6.10733354767329	0.0134622079469779	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	134	0.0566433329951642	112	0.0410043127750401
imaginal.disc.derived.wing.hair.outgrowth	12.0546861442137	0.000516623455276571	1	Pearson's Chi-squared test with Yates' continuity correction	0.0036874987099852	0	0	16	0.00585775896786287
imaginal.disc.derived.wing.vein.specification	7.90687940539094	0.00492471497471734	1	Pearson's Chi-squared test with Yates' continuity correction	0.0216569299487998	162	0.0684792533225119	134	0.0490587313558515
imaginal.disc.growth	9.05316433278004	0.00262240560088031	1	Pearson's Chi-squared test with Yates' continuity correction	0.0131942995526645	130	0.0549524872341145	100	0.0366109935491429
imaginal.disc.pattern.formation	8.74252581987543	0.00310873611965583	1	Pearson's Chi-squared test with Yates' continuity correction	0.0151366544270149	148	0.0625612931588381	118	0.0432009723879887
immune.response.regulating.cell.surface.receptor.signaling.pathway	9.49212610132592	0.00206355556298302	1	Pearson's Chi-squared test with Yates' continuity correction	0.0109856505697395	10	0.00422711440262419	0	0
immune.system.process	30.6099481462833	3.15472043063599e-08	1	Pearson's Chi-squared test with Yates' continuity correction	9.93253082823552e-07	66	0.0278989550573197	20	0.00732219870982859
immunoglobulin.mediated.immune.response	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
immunoglobulin.production	75.0180487037303	4.6643056511322e-18	1	Pearson's Chi-squared test with Yates' continuity correction	1.13986745721954e-15	72	0.0304352236988942	2	0.000732219870982859
immunoglobulin.V.D.J.recombination	9.39761717957389	0.00217267631437231	1	Pearson's Chi-squared test with Yates' continuity correction	0.0113893512209997	24	0.0101450745662981	8	0.00292887948393143
in.utero.embryonic.development	25.3500564511705	4.78138394793996e-07	1	Pearson's Chi-squared test with Yates' continuity correction	1.12045947127068e-05	467	0.19740624260255	727	0.266161923102269
inactivation.of.MAPK.activity.involved.in.osmosensory.signaling.pathway	11.1927264064126	0.000821185955962939	1	Pearson's Chi-squared test with Yates' continuity correction	0.00516461559559044	0	0	15	0.00549164903237144
induction.of.apoptosis.by.oxidative.stress	41.9258020658181	9.48033560163621e-11	1	Pearson's Chi-squared test with Yates' continuity correction	6.48707764101293e-09	17	0.00718609448446113	94	0.0344143339361944
induction.of.negative.chemotaxis	7.77189245956311	0.00530654253337711	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	16	0.00676338304419871	4	0.00146443974196572
inhibition.of.adenylate.cyclase.activity.by.dopamine.receptor.signaling.pathway	11.8352954292697	0.000581184769327887	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	106	0.0448074126678164	72	0.0263599153553829
inhibition.of.adenylate.cyclase.activity.by.metabotropic.glutamate.receptor.signaling.pathway	12.0546861442137	0.000516623455276571	1	Pearson's Chi-squared test with Yates' continuity correction	0.0036874987099852	0	0	16	0.00585775896786287
inner.cell.mass.cell.fate.commitment	10.18346702397	0.00141705482636446	1	Pearson's Chi-squared test with Yates' continuity correction	0.00798727659926122	8	0.00338169152209935	32	0.0117155179357257
inner.cell.mass.cellular.morphogenesis	21.3929579892551	3.74142856670683e-06	1	Pearson's Chi-squared test with Yates' continuity correction	6.62103841528947e-05	16	0.00676338304419871	64	0.0234310358714515
inner.ear.development	14.5669599300352	0.000135265603811346	1	Pearson's Chi-squared test with Yates' continuity correction	0.00127956766039585	134	0.0566433329951642	92	0.0336821140652115
inner.ear.morphogenesis	13.4447204770611	0.00024569662705678	1	Pearson's Chi-squared test with Yates' continuity correction	0.00204031567970129	31	0.013104054648135	78	0.0285565749683315
inner.ear.receptor.cell.development	11.1927264064126	0.000821185955962939	1	Pearson's Chi-squared test with Yates' continuity correction	0.00516461559559044	0	0	15	0.00549164903237144
innervation	35.3653168434327	2.73310720277282e-09	1	Pearson's Chi-squared test with Yates' continuity correction	1.20916432453708e-07	15	0.00634067160393629	81	0.0296549047748058
inositol.lipid.mediated.signaling	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
inositol.phosphate.dephosphorylation	26.5040311550816	2.62988747604802e-07	1	Pearson's Chi-squared test with Yates' continuity correction	6.78220227491378e-06	25	0.0105677860065605	89	0.0325837842587372
inositol.phosphate.metabolic.process	8.07009890888202	0.00450016603272404	1	Pearson's Chi-squared test with Yates' continuity correction	0.0199609784614864	6	0.00253626864157452	25	0.00915274838728573
inositol.trisphosphate.metabolic.process	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
insulin.receptor.signaling.pathway	6.52250704709474	0.0106517746069159	1	Pearson's Chi-squared test with Yates' continuity correction	0.0391582430391781	109	0.0460755469886037	173	0.0633370188400173
insulin.secretion	8.39797313523126	0.00375639615327071	1	Pearson's Chi-squared test with Yates' continuity correction	0.0171816622625537	196	0.0828514422914342	166	0.0607742492915773
integrin.mediated.signaling.pathway	19.5695041207741	9.70053072662118e-06	1	Pearson's Chi-squared test with Yates' continuity correction	0.000150857950572788	287	0.121318183355314	223	0.0816425156145888
inter.male.aggressive.behavior	41.6416264052563	1.09633949757875e-10	1	Pearson's Chi-squared test with Yates' continuity correction	7.21335166868478e-09	7	0.00295898008183693	70	0.0256276954844001
interferon.gamma.mediated.signaling.pathway	20.6921898916884	5.3935546667229e-06	1	Pearson's Chi-squared test with Yates' continuity correction	8.92105504876817e-05	0	0	26	0.00951885832277716
interkinetic.nuclear.migration	14.7507350665798	0.0001226996815313	1	Pearson's Chi-squared test with Yates' continuity correction	0.00118912976585741	38	0.0160630347299719	92	0.0336821140652115
interleukin.10.production	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
interleukin.12.production	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
interleukin.6.mediated.signaling.pathway	15.5865236764058	7.88143208190525e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000825459376415056	5	0.0021135572013121	33	0.0120816278712172
internal.peptidyl.lysine.acetylation	14.3846779996614	0.000149009858225644	1	Pearson's Chi-squared test with Yates' continuity correction	0.00138035847006138	11	0.00464982584288661	44	0.0161088371616229
intestinal.absorption	20.0635683710467	7.49101572787841e-06	1	Pearson's Chi-squared test with Yates' continuity correction	0.000119762905655676	6	0.00253626864157452	41	0.0150105073551486
intestinal.epithelial.cell.development	12.0546861442137	0.000516623455276571	1	Pearson's Chi-squared test with Yates' continuity correction	0.0036874987099852	0	0	16	0.00585775896786287
intra.S.DNA.damage.checkpoint	50.4522467969761	1.22099937735056e-12	1	Pearson's Chi-squared test with Yates' continuity correction	1.35309917577605e-10	144	0.0608704473977884	57	0.0208682663230115
intracellular.transport	11.8270661587232	0.000583759011844651	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	116	0.0490345270704406	81	0.0296549047748058
intraflagellar.transport	6.6399934666208	0.00997143001162848	1	Pearson's Chi-squared test with Yates' continuity correction	0.0371629475814651	174	0.0735517906056609	150	0.0549164903237144
ionotropic.glutamate.receptor.signaling.pathway	16.1628356089519	5.81233546969901e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000637369778429387	6	0.00253626864157452	36	0.0131799576776915
iron.ion.homeostasis	13.4102831366611	0.000250248638474287	1	Pearson's Chi-squared test with Yates' continuity correction	0.00207475930961235	86	0.0363531838625681	52	0.0190377166455543
isoleucyl.tRNA.aminoacylation	31.042992324844	2.52375856483512e-08	1	Pearson's Chi-squared test with Yates' continuity correction	8.69256976827774e-07	38	0.0160630347299719	4	0.00146443974196572
isoprenoid.biosynthetic.process	10.5499505911352	0.00116191193342279	1	Pearson's Chi-squared test with Yates' continuity correction	0.00694171366976224	34	0.0143721889689223	14	0.00512553909688001
JAK.STAT.cascade	34.0433801975892	5.38969598541162e-09	1	Pearson's Chi-squared test with Yates' continuity correction	2.19523172993115e-07	27	0.0114132088870853	104	0.0380754332911086
JUN.phosphorylation	6.63109839348783	0.010021345032655	1	Pearson's Chi-squared test with Yates' continuity correction	0.0372288813252683	30	0.0126813432078726	15	0.00549164903237144
keratinocyte.differentiation	6.27974073178151	0.012212596635455	1	Pearson's Chi-squared test with Yates' continuity correction	0.0441373562909544	158	0.0667884075614622	237	0.0867680547114688
ketone.body.catabolic.process	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
ketone.catabolic.process	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
kidney.development	49.4801310942267	2.00390999187074e-12	1	Pearson's Chi-squared test with Yates' continuity correction	2.05681321565613e-10	178	0.0752426363667106	386	0.141318435099692
L.glutamate.import	13.1569430696782	0.00028645583130271	1	Pearson's Chi-squared test with Yates' continuity correction	0.00233347829562779	65	0.0274762436170573	35	0.0128138477422
L.glutamate.transport	16.8195689879511	4.11072132100641e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000494056717082082	32	0.0135267660883974	8	0.00292887948393143
L.serine.metabolic.process	7.53627274819552	0.00604690056768478	1	Pearson's Chi-squared test with Yates' continuity correction	0.0254784020635125	26	0.0109904974468229	11	0.00402720929040572
labyrinthine.layer.development	5.95645056210788	0.0146635327973129	1	Pearson's Chi-squared test with Yates' continuity correction	0.0494436598658408	10	0.00422711440262419	29	0.0106171881292515
lactate.biosynthetic.process.from.pyruvate	6.86053712381589	0.00881200563844642	1	Pearson's Chi-squared test with Yates' continuity correction	0.0335732835460334	45	0.0190220148118089	27	0.00988496825826859
lamellocyte.differentiation	9.05316433278004	0.00262240560088031	1	Pearson's Chi-squared test with Yates' continuity correction	0.0131942995526645	130	0.0549524872341145	100	0.0366109935491429
larval.chitin.based.cuticle.development	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
larval.locomotory.behavior	13.0689783437755	0.000300226846435341	1	Pearson's Chi-squared test with Yates' continuity correction	0.00243022740679207	12	0.00507253728314903	44	0.0161088371616229
larval.lymph.gland.hemopoiesis	8.25774305312822	0.00405785452965195	1	Pearson's Chi-squared test with Yates' continuity correction	0.01831566354105	130	0.0549524872341145	102	0.0373432134201258
late.endosome.to.Golgi.transport	7.12462411477516	0.00760323531746896	1	Pearson's Chi-squared test with Yates' continuity correction	0.0305558368435793	32	0.0135267660883974	16	0.00585775896786287
lateral.element.assembly	7.20797742559638	0.00725802401753424	1	Pearson's Chi-squared test with Yates' continuity correction	0.0294219425418529	8	0.00338169152209935	0	0
lateral.sprouting.involved.in.lung.morphogenesis	15.5067473133246	8.22112769582714e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000835461927425443	0	0	20	0.00732219870982859
lateral.ventricle.development	11.5024679414767	0.000695038453257902	1	Pearson's Chi-squared test with Yates' continuity correction	0.00450370876530247	29	0.0122586317676102	71	0.0259938054198915
layer.formation.in.the.cerebral.cortex	14.0616929052155	0.00017691047430796	1	Pearson's Chi-squared test with Yates' continuity correction	0.00157896444199731	44	0.0185993033715464	18	0.00658997883884573
learning.or.memory	13.0349026972295	0.000305739109112155	1	Pearson's Chi-squared test with Yates' continuity correction	0.00247094977632059	123	0.0519935071522776	85	0.0311193445167715
leg.disc.morphogenesis	9.05316433278004	0.00262240560088031	1	Pearson's Chi-squared test with Yates' continuity correction	0.0131942995526645	130	0.0549524872341145	100	0.0366109935491429
lens.development.in.camera.type.eye	13.2623203408369	0.000270794261754235	1	Pearson's Chi-squared test with Yates' continuity correction	0.00223427033974716	5	0.0021135572013121	30	0.0109832980647429
lens.fiber.cell.development	12.9171420137382	0.000325586602156748	1	Pearson's Chi-squared test with Yates' continuity correction	0.00256668270701756	0	0	17	0.0062238689033543
lens.induction.in.camera.type.eye	44.0948076105973	3.12849725868549e-11	1	Pearson's Chi-squared test with Yates' continuity correction	2.43264362599605e-09	14	0.00591796016367387	90	0.0329498941942286
