BPGOterm	shortFreq	shortPerc	longFreq	longPerc
0	0	inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity	0	0
0	0	inositol-1,4-bisphosphate 1-phosphatase activity	0	0
0	0	inositol-1(or 4)-monophosphatase activity	0	0
0	0	inositol-3-phosphate synthase activity	0	0
0	0	inositol-polyphosphate 5-phosphatase activity	0	0
0	0	insecticide metabolic process	0	0
0	0	insemination	0	0
3	0.00126813432078726	instar larval development	5	0.00183054967745715
0	0	instar larval or pupal development	0	0
0	0	insulin binding	0	0
0	0	insulin processing	0	0
0	0	insulin receptor binding	0	0
109	0.0460755469886037	insulin receptor signaling pathway	173	0.0633370188400173
0	0	insulin receptor substrate binding	0	0
196	0.0828514422914342	insulin secretion	166	0.0607742492915773
0	0	insulin-like growth factor binding	0	0
0	0	insulin-like growth factor I binding	0	0
0	0	insulin-like growth factor II binding	0	0
0	0	insulin-like growth factor receptor activity	0	0
0	0	insulin-like growth factor receptor binding	0	0
39	0.0164857461702343	insulin-like growth factor receptor signaling pathway	30	0.0109832980647429
0	0	insulin-like growth factor ternary complex	0	0
0	0	insulin-responsive compartment	0	0
0	0	integral to cell outer membrane	0	0
0	0	integral to endoplasmic reticulum membrane	0	0
0	0	integral to Golgi membrane	0	0
0	0	integral to membrane	0	0
0	0	integral to mitochondrial inner membrane	0	0
0	0	integral to mitochondrial membrane	0	0
0	0	integral to mitochondrial outer membrane	0	0
0	0	integral to nuclear inner membrane	0	0
0	0	integral to organelle membrane	0	0
0	0	integral to peroxisomal membrane	0	0
0	0	integral to plasma membrane	0	0
0	0	integral to synaptic vesicle membrane	0	0
0	0	integrator complex	0	0
41	0.0173311690507592	integrin activation	57	0.0208682663230115
0	0	integrin binding	0	0
0	0	integrin complex	0	0
287	0.121318183355314	integrin-mediated signaling pathway	223	0.0816425156145888
4	0.00169084576104968	intein-mediated protein splicing	6	0.00219665961294858
4	0.00169084576104968	inter-Golgi cisterna vesicle-mediated transport	0	0
7	0.00295898008183693	inter-male aggressive behavior	70	0.0256276954844001
32	0.0135267660883974	interaction with other organism via secreted substance during symbiotic interaction	24	0.0087866384517943
37	0.0156403232897095	interaction with symbiont	35	0.0128138477422
0	0	interaction with symbiont via secreted substance	6	0.00219665961294858
0	0	intercalated disc	0	0
0	0	intercellular bridge	0	0
0	0	intercellular canaliculus	0	0
0	0	interchromatin granule	0	0
6	0.00253626864157452	interferon-beta production	2	0.000732219870982859
0	0	interferon-gamma binding	0	0
0	0	interferon-gamma production	0	0
0	0	interferon-gamma-mediated signaling pathway	26	0.00951885832277716
38	0.0160630347299719	interkinetic nuclear migration	92	0.0336821140652115
56	0.0236718406546955	interleukin-1 beta secretion	50	0.0183054967745715
0	0	interleukin-1 receptor antagonist activity	0	0
0	0	interleukin-1 receptor binding	0	0
32	0.0135267660883974	interleukin-1-mediated signaling pathway	25	0.00915274838728573
0	0	interleukin-1, Type I receptor binding	0	0
0	0	interleukin-1, Type II receptor binding	0	0
0	0	interleukin-10 production	9	0.00329498941942286
0	0	interleukin-12 production	9	0.00329498941942286
4	0.00169084576104968	interleukin-15 production	4	0.00146443974196572
0	0	interleukin-17 receptor activity	0	0
0	0	interleukin-2 production	0	0
0	0	interleukin-3 receptor binding	0	0
0	0	interleukin-4 receptor binding	0	0
0	0	interleukin-5 receptor binding	0	0
0	0	interleukin-5 receptor complex	0	0
7	0.00295898008183693	interleukin-6 production	14	0.00512553909688001
0	0	interleukin-6 receptor binding	0	0
5	0.0021135572013121	interleukin-6-mediated signaling pathway	33	0.0120816278712172
0	0	interleukin-8 binding	0	0
0	0	intermediate filament	0	0
0	0	intermediate filament binding	0	0
0	0	intermediate filament bundle assembly	0	0
0	0	intermediate filament cytoskeleton	0	0
45	0.0190220148118089	intermediate filament cytoskeleton organization	35	0.0128138477422
0	0	intermediate filament organization	2	0.000732219870982859
8	0.00338169152209935	intermediate mesoderm development	16	0.00585775896786287
0	0	intermediate-density lipoprotein particle	0	0
11	0.00464982584288661	internal peptidyl-lysine acetylation	44	0.0161088371616229
5	0.0021135572013121	internal protein amino acid acetylation	3	0.00109832980647429
0	0	internal side of plasma membrane	0	0
0	0	interneuron migration from the subpallium to the cortex	6	0.00219665961294858
0	0	internode region of axon	0	0
16	0.00676338304419871	interphase microtubule nucleation by interphase microtubule organizing center	28	0.01025107819376
0	0	interphase microtubule organizing center	0	0
0	0	interstitial matrix	0	0
6	0.00253626864157452	intestinal absorption	41	0.0150105073551486
0	0	intestinal cholesterol absorption	5	0.00183054967745715
0	0	intestinal D-glucose absorption	0	0
0	0	intestinal epithelial cell development	16	0.00585775896786287
5	0.0021135572013121	intestinal epithelial cell differentiation	10	0.00366109935491429
0	0	intestinal epithelial cell maturation	3	0.00109832980647429
0	0	intestinal epithelial structure maintenance	0	0
0	0	intestine smooth muscle contraction	0	0
23	0.00972236312603564	intra-Golgi vesicle-mediated transport	33	0.0120816278712172
144	0.0608704473977884	intra-S DNA damage checkpoint	57	0.0208682663230115
0	0	intracellular	0	0
0	0	intracellular calcium activated chloride channel activity	0	0
0	0	intracellular cAMP activated cation channel activity	0	0
0	0	intracellular cGMP activated cation channel activity	0	0
70	0.0295898008183693	intracellular cholesterol transport	62	0.0226988160004686
0	0	intracellular cyclic nucleotide activated cation channel activity	0	0
0	0	intracellular cyclic nucleotide activated cation channel complex	0	0
37	0.0156403232897095	intracellular distribution of mitochondria	56	0.02050215638752
0	0	intracellular immature spore	0	0
0	0	intracellular membrane-bounded organelle	0	0
1	0.000422711440262419	intracellular mRNA localization	2	0.000732219870982859
0	0	intracellular organelle	0	0
0	0	intracellular pH elevation	0	0
4	0.00169084576104968	intracellular protein transmembrane transport	4	0.00146443974196572
463	0.1957153968415	intracellular protein transport	492	0.180126088261783
6	0.00253626864157452	intracellular receptor-mediated signaling pathway	13	0.00475942916138858
3	0.00126813432078726	intracellular sterol transport	0	0
116	0.0490345270704406	intracellular transport	81	0.0296549047748058
5	0.0021135572013121	intracellular transport of viral proteins in host cell	0	0
174	0.0735517906056609	intraflagellar transport	150	0.0549164903237144
0	0	intraflagellar transport particle A	0	0
0	0	intraflagellar transport particle B	0	0
0	0	intralumenal vesicle formation	0	0
0	0	intramembranous ossification	0	0
0	0	intrinsic to cell outer membrane	0	0
0	0	intrinsic to endoplasmic reticulum membrane	0	0
0	0	intrinsic to endosome membrane	0	0
0	0	intrinsic to Golgi membrane	0	0
0	0	intrinsic to internal side of plasma membrane	0	0
0	0	intrinsic to membrane	0	0
0	0	intrinsic to mitochondrial inner membrane	0	0
0	0	intrinsic to mitochondrial outer membrane	0	0
0	0	intrinsic to peroxisomal membrane	0	0
0	0	intrinsic to plasma membrane	0	0
15	0.00634067160393629	intronless viral mRNA export from host nucleus	12	0.00439331922589715
0	0	invasive growth in response to glucose limitation	4	0.00146443974196572
0	0	inward rectifier potassium channel activity	0	0
0	0	iodide transmembrane transporter activity	0	0
8	0.00338169152209935	iodide transport	16	0.00585775896786287
0	0	ion binding	0	0
0	0	ion channel activity	0	0
0	0	ion channel complex	0	0
0	0	ion channel inhibitor activity	0	0
0	0	ion gated channel activity	0	0
6	0.00253626864157452	ion homeostasis	12	0.00439331922589715
0	0	ion transmembrane transporter activity	0	0
40	0.0169084576104968	ion transport	42	0.01537661729064
0	0	ionotropic glutamate receptor activity	0	0
0	0	ionotropic glutamate receptor binding	0	0
0	0	ionotropic glutamate receptor complex	0	0
6	0.00253626864157452	ionotropic glutamate receptor signaling pathway	36	0.0131799576776915
6	0.00253626864157452	iridophore differentiation	4	0.00146443974196572
0	0	iron assimilation by chelation and transport	0	0
0	0	iron assimilation by reduction and transport	0	0
0	0	iron chaperone activity	0	0
8	0.00338169152209935	iron incorporation into metallo-sulfur cluster	16	0.00585775896786287
0	0	iron ion binding	0	0
86	0.0363531838625681	iron ion homeostasis	52	0.0190377166455543
0	0	iron ion transmembrane transporter activity	0	0
1	0.000422711440262419	iron ion transport	3	0.00109832980647429
0	0	iron-cytochrome-c reductase activity	0	0
0	0	iron-responsive element binding	0	0
4	0.00169084576104968	iron-sulfur cluster assembly	11	0.00402720929040572
0	0	iron-sulfur cluster binding	0	0
0	0	ISG15 ligase activity	0	0
0	0	ISG15-protein conjugation	2	0.000732219870982859
0	0	isoamylase complex	0	0
0	0	isocitrate dehydrogenase (NAD+) activity	0	0
0	0	isocitrate dehydrogenase (NADP+) activity	0	0
6	0.00253626864157452	isocitrate metabolic process	8	0.00292887948393143
0	0	isoleucine biosynthetic process	0	0
7	0.00295898008183693	isoleucine metabolic process	14	0.00512553909688001
0	0	isoleucine-tRNA ligase activity	0	0
38	0.0160630347299719	isoleucyl-tRNA aminoacylation	4	0.00146443974196572
0	0	isomerase activity	0	0
0	0	isopenicillin-N epimerase activity	0	0
0	0	isopentenyl diphosphate biosynthetic process, mevalonate pathway	6	0.00219665961294858
0	0	isopentenyl-diphosphate delta-isomerase activity	0	0
34	0.0143721889689223	isoprenoid biosynthetic process	14	0.00512553909688001
1	0.000422711440262419	isoprenoid catabolic process	1	0.000366109935491429
2	0.000845422880524838	isoprenoid metabolic process	1	0.000366109935491429
0	0	isoquinoline alkaloid metabolic process	0	0
64	0.0270535321767948	isotype switching	80	0.0292887948393144
0	0	isovaleryl-CoA dehydrogenase activity	0	0
0	0	ISWI complex	0	0
0	0	ITP metabolic process	0	0
0	0	JAK pathway signal transduction adaptor activity	0	0
27	0.0114132088870853	JAK-STAT cascade	104	0.0380754332911086
7	0.00295898008183693	JAK-STAT cascade involved in growth hormone signaling pathway	14	0.00512553909688001
0	0	jasmonic acid biosynthetic process	0	0
298	0.125968009198201	JNK cascade	298	0.109100760776446
0	0	jump response	0	0
0	0	JUN kinase activity	0	0
0	0	JUN kinase binding	0	0
0	0	JUN kinase kinase activity	0	0
0	0	JUN kinase kinase kinase activity	0	0
0	0	JUN kinase phosphatase activity	0	0
30	0.0126813432078726	JUN phosphorylation	15	0.00549164903237144
0	0	junctional membrane complex	0	0
0	0	junctional sarcoplasmic reticulum membrane	0	0
0	0	K63-linked polyubiquitin binding	0	0
0	0	kainate selective glutamate receptor activity	0	0
0	0	kainate selective glutamate receptor complex	0	0
0	0	karyogamy during conjugation with cellular fusion	0	0
16	0.00676338304419871	karyosome formation	8	0.00292887948393143
0	0	katanin complex	0	0
4	0.00169084576104968	keratan sulfate biosynthetic process	0	0
18	0.00760880592472355	keratan sulfate catabolic process	24	0.0087866384517943
0	0	keratan sulfate metabolic process	0	0
0	0	keratan sulfotransferase activity	0	0
0	0	keratin filament	0	0
5	0.0021135572013121	keratinization	9	0.00329498941942286
158	0.0667884075614622	keratinocyte differentiation	237	0.0867680547114688
63	0.0266308207365324	keratinocyte proliferation	55	0.0201360464520286
0	0	ketohexokinase activity	0	0
0	0	ketone body biosynthetic process	2	0.000732219870982859
0	0	ketone body catabolic process	12	0.00439331922589715
0	0	ketone catabolic process	9	0.00329498941942286
178	0.0752426363667106	kidney development	386	0.141318435099692
0	0	killing by host of symbiont cells	0	0
0	0	killing of cells of another organism	0	0
0	0	kinase activator activity	0	0
0	0	kinase activity	0	0
0	0	kinase binding	0	0
0	0	kinase inhibitor activity	0	0
0	0	kinase regulator activity	0	0
0	0	kinesin binding	0	0
0	0	kinesin complex	0	0
0	0	kinesin II complex	0	0
0	0	kinetochore	0	0
52	0.0219809948936458	kinetochore assembly	45	0.0164749470971143
0	0	kinetochore binding	0	0
0	0	kinetochore microtubule	0	0
0	0	kininogen binding	0	0
0	0	kinocilium	0	0
0	0	Ku70:Ku80 complex	0	0
26	0.0109904974468229	Kupffer's vesicle development	20	0.00732219870982859
0	0	kynureninase activity	0	0
0	0	kynurenine 3-monooxygenase activity	0	0
1	0.000422711440262419	kynurenine metabolic process	3	0.00109832980647429
0	0	kynurenine-glyoxylate transaminase activity	0	0
0	0	kynurenine-oxoglutarate transaminase activity	0	0
5	0.0021135572013121	L-alanine catabolic process	2	0.000732219870982859
2	0.000845422880524838	L-alanine catabolic process, by transamination	2	0.000732219870982859
2	0.000845422880524838	L-alanine metabolic process	2	0.000732219870982859
0	0	L-alanine transmembrane transporter activity	0	0
1	0.000422711440262419	L-alanine transport	0	0
0	0	L-alanine:2-oxoglutarate aminotransferase activity	0	0
0	0	L-amino acid transmembrane transporter activity	0	0
0	0	L-amino acid transport	0	0
0	0	L-amino-acid oxidase activity	0	0
0	0	L-aminoadipate-semialdehyde dehydrogenase activity	0	0
0	0	L-ascorbate oxidase activity	0	0
0	0	L-ascorbate:sodium symporter activity	0	0
0	0	L-ascorbic acid binding	0	0
0	0	L-ascorbic acid biosynthetic process	0	0
6	0.00253626864157452	L-ascorbic acid metabolic process	12	0.00439331922589715
0	0	L-ascorbic acid transport	0	0
0	0	L-ascorbic acid transporter activity	0	0
0	0	L-asparagine transmembrane transporter activity	0	0
0	0	L-aspartate transmembrane transporter activity	0	0
0	0	L-aspartate:2-oxoglutarate aminotransferase activity	0	0
3	0.00126813432078726	L-cysteine catabolic process	0	0
0	0	L-cysteine:2-oxoglutarate aminotransferase activity	0	0
0	0	L-cystine transmembrane transporter activity	0	0
8	0.00338169152209935	L-cystine transport	1	0.000366109935491429
0	0	L-fuconate dehydratase activity	0	0
0	0	L-fucose catabolic process	0	0
65	0.0274762436170573	L-glutamate import	35	0.0128138477422
0	0	L-glutamate transmembrane transporter activity	0	0
32	0.0135267660883974	L-glutamate transport	8	0.00292887948393143
0	0	L-glutamine transmembrane transporter activity	0	0
0	0	L-gulonate 3-dehydrogenase activity	0	0
0	0	L-histidine transmembrane transporter activity	0	0
0	0	L-hydroxyproline transmembrane transporter activity	0	0
0	0	L-iditol 2-dehydrogenase activity	0	0
0	0	L-iduronidase activity	0	0
0	0	L-leucine transmembrane transporter activity	0	0
0	0	L-lysine catabolic process to acetyl-CoA via L-pipecolate	0	0
3	0.00126813432078726	L-lysine catabolic process to acetyl-CoA via saccharopine	7	0.00256276954844001
0	0	L-lysine transmembrane transporter activity	0	0
0	0	L-malate dehydrogenase activity	0	0
0	0	L-methionine transmembrane transporter activity	0	0
0	0	L-methylmalonyl-CoA metabolic process	0	0
0	0	L-ornithine transmembrane transporter activity	0	0
10	0.00422711440262419	L-phenylalanine catabolic process	15	0.00549164903237144
0	0	L-phenylalanine metabolic process	0	0
0	0	L-phenylalanine:2-oxoglutarate aminotransferase activity	0	0
0	0	L-pipecolate oxidase activity	0	0
0	0	L-proline transmembrane transporter activity	0	0
0	0	L-rhamnonate dehydratase activity	0	0
0	0	L-serine ammonia-lyase activity	0	0
1	0.000422711440262419	L-serine biosynthetic process	2	0.000732219870982859
0	0	L-serine catabolic process	4	0.00146443974196572
26	0.0109904974468229	L-serine metabolic process	11	0.00402720929040572
0	0	L-serine transmembrane transporter activity	0	0
1	0.000422711440262419	L-serine transport	0	0
0	0	L-threonine 3-dehydrogenase activity	0	0
0	0	L-threonine ammonia-lyase activity	0	0
0	0	L-threonine transmembrane transporter activity	0	0
0	0	L-tyrosine:2-oxoglutarate aminotransferase activity	0	0
0	0	L-xylitol catabolic process	1	0.000366109935491429
0	0	L-xylulose reductase activity	0	0
0	0	labial disc development	0	0
10	0.00422711440262419	labyrinthine layer blood vessel development	6	0.00219665961294858
10	0.00422711440262419	labyrinthine layer development	29	0.0106171881292515
0	0	lactaldehyde dehydrogenase activity	0	0
0	0	lactase activity	0	0
8	0.00338169152209935	lactate biosynthetic process	8	0.00292887948393143
45	0.0190220148118089	lactate biosynthetic process from pyruvate	27	0.00988496825826859
